"https://edition.cnn.com/world","World^h1^ ^p^","https://cdn.cnn.com/cnn/.e/img/3.0/branding/backgrounds/section_bg_world_small.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200523162117-brazil-graveyard-npw-large-tease.jpg@@::;;@@;The Vila Formosa cemetery in Sao Paulo has dug thousands of new graves since the pandemic began.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200513011951-facebook-computer-stock-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200520092534-dubai-commercity-5-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525180404-hp-hanifa-desktop-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525123143-02-bolsonaro-brasilia-0524-large-tease.jpg@@::;;@@;Brazil&#39;s President Jair Bolsonaro greets supporters upon arrival at Planalto Palace in Brasilia, on May 24, 2020, amid the COVID-19 coronavirus pandemic. - Despite positive signs elsewhere, the disease continued its surge in large parts of South America, with the death toll in Brazil passing 22,000 and infections topping 347,000, the world&#39;s second-highest caseload. (Photo by EVARISTO SA / AFP) (Photo by EVARISTO SA/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525131600-new-zealand-jacinda-ardern-0520-large-tease.jpg@@::;;@@;WELLINGTON, NEW ZEALAND - MAY 20: Prime Minister of New Zealand Jacinda Ardern speaks at a COVID-19 press conference at the Beehive Theatrette, Parliament on May 20, 2020 in Wellington, New Zealand. COVID-19 restrictions are being relaxed in stages under Alert Level 2, with restaurants, retail, playgrounds and gyms able to reopen from 14 May 2020 along with the resumption of domestic travel and gatherings of up to 10 people outside. Schools and early childhood educations centres can reopen from 18 May, while bars will be permitted to trade with social distancing measures in place from Thursday 21 May. New Zealand was placed under full lockdown on March 26 in response to the coronavirus (COVID-19) pandemic. (Photo by Kevin Stent - Pool/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200515150837-01-zoom-feature-large-tease.jpg@@::;;@@;Zoom founder Eric Yuan poses in front of the Nasdaq building as the screen shows the logo of the video-conferencing software company Zoom after the opening bell ceremony on April 18, 2019 in New York City. The video-conferencing software company announced it&#39;s IPO priced at $36 per share, at an estimated value of $9.2 billion. (Photo by Kena Betancur/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/151223121747-tree-stock-image-getty-large-tease.jpg@@::;;@@;LANDAU AN DER ISAR, GERMANY - NOVEMBER 09:  Upside view to the crown of  a common spruce, seen in a forest on November 8, 2011 near Landau an der Isar, Germany. The German government is conducting a nationwide project to estimate the number, variety and geographic distribution of trees and forests in Germany, as well as their condition and health. Approximately a third of Germany is covered in woodlands, and though that territory has actually expanded since 1989, some analysts fear demand for wood will outstrip supply in coming years due to national growth in industry and bio-energy needs.  (Photo by Johannes Simon/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/190711165722-miami-sea-level-intersection-large-tease.jpg@@::;;@@;In Pinecrest, artist Xavier Cortada installed murals showing how many feet above sea level intersections are. @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/190705115727-leonardo-dicaprio-divestinvest-large-tease.jpg@@::;;@@;In 2015, actor Leonardo DiCaprio joined thousands of leaders and individuals who have pledged to divest from fossil fuels, through the online movement, DivestInvest.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/191127155431-gettyimages-1002667402-large-tease.jpg@@::;;@@;SHENYANG, CHINA - JULY 18: Air conditioning units hang off the back side of a row of buildings on July 18, 2018 in Shenyang, Liaoning Province of China. Some Chinese people spend sanfu, the hottest day of the year, in air-conditioned buildings. Chinese people embraced the second day of Sanfu - the dog days of the summer, on Wednesday. (Photo by VCG)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522162314-anchorage-airport-large-tease.jpg@@::;;@@;anchorage airport@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/191208181141-01-andy-ridley-citizens-great-barrier-reef-large-tease.jpg@@::;;@@;Andy Ridley, CEO of Citizens of the Great Barrier Reef at Moore Reef off Cairns, Australia, November 17, 2019.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200205151534-modern-explorers-space-photography-18-large-tease.jpg@@::;;@@;A composite image of Jupiter&#39;s north pole taken by JunoCame in 2016 and processed by citizen scientist Kevin Gill.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/140515092109-cyberdyne-exoskeleton-story-top.jpg@@::;;@@;cyberdyne exoskeleton@@::;;@@;https://img.bleacherreport.net/img/images/photos/003/869/860/hi-res-ee3facfdda8d57419300d093b62b8645_crop_exact.jpg?w=460&h=259&q=75@@::;;@@;Mike Tyson gets $20M+ fight offer@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200519163215-02-art-kits-foster-care-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/190910110450-tony-hawk-cars-3-premiere-large-tease.jpg@@::;;@@;Tony Hawk attends the world Premiere of Disney-Pixar &#39;Cars 3&#39; at the Anaheim Convention Center, on June 10, 2017, in Anaheim, California. / AFP PHOTO / VALERIE MACON        (Photo credit should read VALERIE MACON/AFP/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200428140234-01-blue-angels-fly-over-0428-large-tease.jpg@@::;;@@;NEW YORK, NEW YORK - APRIL 28: The USN Blue Angels and the USAF Thunderbirds fly over the Statue of Liberty to pay tribute to NYC COVID-19 Frontline Workers at the Brooklyn Navy Yard on April 28, 2020 in the Brooklyn borough of New York City. (Photo by Jeenah Moon/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200511172611-lendingtree-brickhouseflag-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200514144853-cnnpartnerimage-pennyhoarder-sunglassgirl-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200505125127-comparecards-cardswoodtable-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-large-tease.jpg@@::;;@@;This scanning electron microscope image shows SARS-CoV-2 (orange)—also known as 2019-nCoV, the virus that causes COVID-19—isolated from a patient in the U.S., emerging from the surface of cells (gray) cultured in the lab. Credit: NIAID-RML@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200508064759-01-brian-may-file-large-tease.jpg@@::;;@@;SEOUL, SOUTH KOREA - JANUARY 16: Brian May of Queen attends the press conference ahead of the Rhapsody Tour at Conrad Hotel on January 16, 2020 in Seoul, South Korea. The band Queen is in Seoul for their Asian leg of &#39;Rhapsody&#39; tour, and is scheduled to perform on January 16 and 18 joined by Adam Lambert. (Photo by Chung Sung-Jun/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525135615-ring-galaxy-illustration-large-tease.jpg@@::;;@@;An artist&#39;s impression of the ring galaxy. Astronomers have captured an image of a super-rare type of galaxy - described as a &quot;cosmic ring of fire&quot; - as it existed 11 billion years ago.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525085507-prince-william-parenthood-princess-diana-death-mxp-vpx-00000222-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525123143-02-bolsonaro-brasilia-0524-large-tease.jpg@@::;;@@;Brazil&#39;s President Jair Bolsonaro greets supporters upon arrival at Planalto Palace in Brasilia, on May 24, 2020, amid the COVID-19 coronavirus pandemic. - Despite positive signs elsewhere, the disease continued its surge in large parts of South America, with the death toll in Brazil passing 22,000 and infections topping 347,000, the world&#39;s second-highest caseload. (Photo by EVARISTO SA / AFP) (Photo by EVARISTO SA/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-large-tease.jpg@@::;;@@;CDC releases illustration of the Coronavirus.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525114928-brazil-manaus-mayor-npw-large-tease.jpg@@::;;@@;Manaus mayor tells CNN&#39;s Nick Paton Walsh Brazilian President Jair Bolsonaro should &quot;shut up and stay home.&quot;@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522053542-01-rwanda-coronavirus-robots-large-tease.jpg@@::;;@@;New robots donated to Rwanda to help fight the spread of coronavirus.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525040024-01-coronavirus-new-york-0524-large-tease.jpg@@::;;@@;Olivia Grant (R) hugs her grandmother, Mary Grace Sileo through a plastic drop cloth hung up on a homemade clothes line during Memorial Day Weekend on May 24, 2020 in Wantagh, New York.  It is the first time they have had contact of any kind since the coronavirus COVID-19 pandemic lockdown started in late February.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525131600-new-zealand-jacinda-ardern-0520-large-tease.jpg@@::;;@@;WELLINGTON, NEW ZEALAND - MAY 20: Prime Minister of New Zealand Jacinda Ardern speaks at a COVID-19 press conference at the Beehive Theatrette, Parliament on May 20, 2020 in Wellington, New Zealand. COVID-19 restrictions are being relaxed in stages under Alert Level 2, with restaurants, retail, playgrounds and gyms able to reopen from 14 May 2020 along with the resumption of domestic travel and gatherings of up to 10 people outside. Schools and early childhood educations centres can reopen from 18 May, while bars will be permitted to trade with social distancing measures in place from Thursday 21 May. New Zealand was placed under full lockdown on March 26 in response to the coronavirus (COVID-19) pandemic. (Photo by Kevin Stent - Pool/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525144544-new-zealand-jacinda-ardern-large-tease.jpg@@::;;@@;WELLINGTON, NEW ZEALAND - MAY 25: Prime Minister Jacinda Ardern speaks at a press conference on May 25, 2020 in Wellington, New Zealand. Cabinet will meet today to begin discussions on easing level 2 restrictions to include increasing the maximum number of people that can gather. New Zealand continues to record low new case numbers with just  one new COVID-19 case reported last week. (Photo by Ross Giblin - Pool/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200523162117-brazil-graveyard-npw-large-tease.jpg@@::;;@@;The Vila Formosa cemetery in Sao Paulo has dug thousands of new graves since the pandemic began.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200525104241-hong-kong-protest-0524-02-large-tease.jpg@@::;;@@;TOPSHOT - Riot police clear up debris left by protesters attending a pro-democracy rally against a proposed new security law in Hong Kong on May 24, 2020. - Police fired tear gas and water cannon at thousands of Hong Kong pro-democracy protesters who gathered on May 24 against a controversial security law proposed by China, in the most intense clashes in months. (Photo by ANTHONY WALLACE / AFP) (Photo by ANTHONY WALLACE/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-large-tease.jpg@@::;;@@;This transmission electron microscope image shows SARS-CoV-2—also known as 2019-nCoV, the virus that causes COVID-19. isolated from a patient in the U.S., emerging from the surface of cells cultured in the lab. Credit: NIAID-RML@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522094742-01-hong-kong-political-unrest-0522-large-tease.jpg@@::;;@@;Police officers stop members of the Democratic Party moving forwards the Chinese central government&#39;s liaison office during a protest in Hong Kong, Friday, May 22, 2020. Hong Kong&#39;s pro-democracy lawmakers have sharply criticized China&#39;s move to take over long-stalled efforts to enact national security legislation in the semi-autonomous territory. They say it goes against the &quot;one country, two systems&quot; framework that promises the city freedoms not found on the mainland. (AP Photo/Kin Cheung)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200524092435-01-benjamin-netanyahu-court-0524-large-tease.jpg@@::;;@@;Israeli Prime Minister Benjamin Netanyahu, wearing a face mask, looks at his lawyer while standing inside the court room as his corruption trial opens at the Jerusalem District Court May 24, 2020. REUTERS/Ronen Zvulun@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522094850-hwaseong-murders-interrogation-page-top-2-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200524084437-bolsonaro-cabinet-meeting-vpx-large-tease.jpg@@::;;@@;bolsonaro cabinet meeting vpx@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200524073527-hong-kong-protests-police-large-tease.jpg@@::;;@@; @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-large-tease.jpg@@::;;@@;CDC releases illustration of the Coronavirus.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200521202833-satere-mawe-indigenous-men-navigate-the-ariau-river-during-the-covid-19-novel-coronavirus-pandemic-at-the-sahu-ape-community-80-km-of-manaus-amazonas-state-brazil-on-may-5-2020-large-tease.jpg@@::;;@@;Satere-mawe indigenous men navigate the Ariau river during the COVID-19 novel coronavirus pandemic at the Sahu-Ape community, 80 km of Manaus, Amazonas State, Brazil, on May 5, 2020.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200523220224-01-kim-jong-un-workers-party-0524-large-tease.jpg@@::;;@@;In this undated photo provided on Sunday, May 24, 2020, by the North Korean government, North Korean leader Kim Jong Un speaks during a meeting of the Seventh Central Military Commission of the Workers&#39; Party of Korea in North Korea. Independent journalists were not given access to cover the event depicted in this image distributed by the North Korean government. The content of this image is as provided and cannot be independently verified.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200204130938-cdc-coronavirus-illustration-large-tease.jpg@@::;;@@;This illustration, created at the Centers for Disease Control and Prevention (CDC), reveals ultrastructural morphology exhibited by coronaviruses. Note the spikes that adorn the outer surface of the virus, which impart the look of a corona surrounding the virion, when viewed electron microscopically. A novel coronavirus virus was identified as the cause of an outbreak of respiratory illness first detected in Wuhan, China in 2019.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522211545-uss-portland-solid-state-laser-0516-large-tease.jpg@@::;;@@;PACIFIC OCEAN (May 16, 2020) The amphibious transport dock ship USS Portland (LPD 27) conducts a Solid State Laser - Technology Maturation Laser Weapon System Demonstrator (LWSD) MK 2 MOD 0 test. LWSD is a high-energy laser weapon system demonstrator developed by the Office of Naval Research and installed on Portland for an at-sea demonstration. LWSD&#39;s operational employment on a Pacific Fleet ship is the first system-level implementation of a high-energy class solid-state laser. (U.S. Navy photo)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200520093455-01-new-normal-unfurled-large-tease.jpg@@::;;@@;TOPSHOT - People are seen practising social distancing in white circles in Domino Park, during the Covid-19 pandemic on May 17, 2020 the in Brooklyn borough of New York City. (Photo by Johannes EISELE / AFP) (Photo by JOHANNES EISELE/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522095420-08-hong-kong-political-unrest-0522-large-tease.jpg@@::;;@@;HONG KONG, CHINA - MAY 22:  Pro-democracy lawmakers hold placards to protest against the pro-Beijing lawmakers at the House Committee&#39;s election of vice chairpersons, presided by pro-Beijing lawmaker Starry Lee Wai-King at the Legislative Council on May 22, 2020 in Hong Kong, China. Chinese Premier Li Keqiang said on Friday during the National People&#39;s Congress that Beijing would establish a sound legal system and enforcement mechanism for safeguarding national security in Hong Kong. (Photo by Anthony Kwan/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522165453-21-karachi-plane-crash-0522-large-tease.jpg@@::;;@@;Volunteers look for survivors of a plane that crashed in a residential area of Karachi, Pakistan, May 22, 2020. An aviation official says a passenger plane belonging to state-run Pakistan International Airlines carrying more than 100 passengers and crew has crashed near the southern port city of Karachi. (AP Photo/Fareed Khan)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/191213092708-trump-xi-jinping-file-large-tease.jpg@@::;;@@;US President Donald Trump (L) and China&#39;s President Xi Jinping leave a business leaders event at the Great Hall of the People in Beijing on November 9, 2017.Donald Trump urged Chinese leader Xi Jinping to work &quot;hard&quot; and act fast to help resolve the North Korean nuclear crisis, during their meeting in Beijing on November 9, warning that &quot;time is quickly running out&quot;. / AFP PHOTO / Nicolas ASFOURI        (Photo credit should read NICOLAS ASFOURI/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522122159-02-wonders-of-the-universe-0522-large-tease.jpg@@::;;@@;Artist impression of the Wolfe Disk, a massive rotating disk galaxy in the early, dusty universe. The galaxy was initially discovered when ALMA examined the light from a more distant quasar (top left). Credit: NRAO/AUI/NSF, S. Dagnello@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522142742-14-brazil-coronavirus-large-tease.jpg@@::;;@@;An employee works in the manufacturing of coffins at the Bignotto Funerary Urns Factory, in Cordeiropolis, Sao Paulo state, Brazil, on May 19, 2020, amid the new coronavirus pandemic. - Brazil has seen a record number of coronavirus deaths as the pandemic that has swept across the world begins to hit Latin America with its full force. (Photo by NELSON ALMEIDA / AFP) (Photo by NELSON ALMEIDA/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-large-tease.jpg@@::;;@@;CDC releases illustration of the Coronavirus.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522122106-03-karachi-plane-crash-0522-large-tease.jpg@@::;;@@;Police spray water on the part of a Pakistan International Airlines aircraft after it crashed at a residential area in Karachi on May 22, 2020. - A Pakistan passenger plane with more than 100 people believed to be on board crashed in the southern city of Karachi on May 22, the country&#39;s aviation authority said. (Photo by Asif HASSAN / AFP) (Photo by ASIF HASSAN/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522233620-0522-ramadan-restricted-large-tease.jpg@@::;;@@;Many people offer prayers with no social distancing at the Islamic Center Lhokseumawe mosque in Aceh, Indonesia on May 22. @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-large-tease.jpg@@::;;@@;This transmission electron microscope image shows SARS-CoV-2—also known as 2019-nCoV, the virus that causes COVID-19. isolated from a patient in the U.S., emerging from the surface of cells cultured in the lab. Credit: NIAID-RML@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522140704-01-brazil-coronavirus-large-tease.jpg@@::;;@@;Aerial picture showing the burrial of an alleged COVID-19 victim at the Vila Formosa Cemetery, in the outskirts of Sao Paulo, Brazil on May 22, 2020. - Brazil raised its record number of coronavirus deaths over to 20.000, as the pandemic that has swept across the world begins to hit Latin America with its full force. (Photo by NELSON ALMEIDA / AFP) (Photo by NELSON ALMEIDA/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/170701061903-03-xi-hong-kong-friday-protests-large-tease.jpg@@::;;@@;Pro-democracy supporters display posters (top) of Chinese dissident Liu Xiaobo during a protest march towards the venue where China&#39;s President Xi Jinping was attending a variety show in Hong Kong on June 30, 2017.
Tight security contained protesters in Hong Kong Friday night as China&#39;s President Xi Jinping led lavish celebrations to mark 20 years since the politically divided city was handed back to China by Britain. / AFP PHOTO / DALE DE LA REY        (Photo credit should read DALE DE LA REY/AFP/Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200518100734-01-coronavirus-sao-paulo-state-0511-large-tease.jpg@@::;;@@;TOPSHOT - Patients affected by the COVID-19 coronavirus are treated at a field hospital set up at a sports gym, in Santo Andre, Sao Paulo state, Brazil, on May 11, 2020. (Photo by Miguel SCHINCARIOL / AFP) (Photo by MIGUEL SCHINCARIOL/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522200125-brazil-covid-coronavirus-favelas-paton-walsh-intl-vpx-00000602-large-tease.jpg@@::;;@@;brazil covid coronavirus favelas paton walsh intl vpx_00000602.jpg@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/190204213042-yemen-mrap-hp-tease-large-tease.jpg@@::;;@@;An American-made MRAP in the hands of the Giants Brigade militia in Yemen.@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522125911-08-karachi-plane-crash-0522-large-tease.jpg@@::;;@@;Fire brigade staff try to put out fire caused by plane crash in Karachi, Pakistan, Friday, May 22, 2020. An aviation official says a passenger plane belonging to state-run Pakistan International Airlines carrying more than 100 passengers and crew has crashed near the southern port city of Karachi. There were no immediate reports on the number of casualties. (AP Photo/Fareed Khan)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522135422-syrian-refugee-hassan-akkad-nhs-hala-gorani-pkg-vpx-00004521-large-tease.jpg@@::;;@@;Syrian refugee Hassan Akkad NHS Hala Gorani pkg vpx _00004521.jpg@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522165453-21-karachi-plane-crash-0522-large-tease.jpg@@::;;@@;Volunteers look for survivors of a plane that crashed in a residential area of Karachi, Pakistan, May 22, 2020. An aviation official says a passenger plane belonging to state-run Pakistan International Airlines carrying more than 100 passengers and crew has crashed near the southern port city of Karachi. (AP Photo/Fareed Khan)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522160413-03-coronavirus-reopenig-0522-large-tease.jpg@@::;;@@;People visit the ARoS Museum of Art in Aarhus, on May 22, 2020 that opened its doors to the public after two months of closure due to the novel coronavirus COVID-19 pandemic. (Photo by Bo Amstrup / Ritzau Scanpix / AFP) / Denmark OUT (Photo by BO AMSTRUP/Ritzau Scanpix/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200513165051-02-tanzania-dar-es-salaam-coronavirus-0316-large-tease.jpg@@::;;@@;A security officer dispenses chlorinated water to a passenger at Muhimbili National Hospital in Dar es Salaam, Tanzania, a few hours after the government announces the first case of Covid-19 in the country on March 16, 2020. @@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200521182824-12-week-in-photos-0522-restricted-large-tease.jpg@@::;;@@;Executive Assistant Jessie Dawson sits among mannequins occupying some tables so diners will not feel isolated by coronavirus disease (COVID-19) social distancing measures when The Inn at Little Washington, a Michelin three-star restaurant, reopens shortly in Washington, Virginia, U.S., May 20, 2020. REUTERS/Kevin Lamarque     TPX IMAGES OF THE DAY@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522142046-12-karachi-plane-crash-0522-large-tease.jpg@@::;;@@;Firefighters spray water on the wreckage of a Pakistan International Airlines aircraft after it crashed at a residential area in Karachi on May 22, 2020. - A Pakistani passenger plane with nearly 100 people on board crashed into a residential area of the southern city of Karachi on May 22. (Photo by Rizwan TABASSUM / AFP) (Photo by RIZWAN TABASSUM/AFP via Getty Images)@@::;;@@;https://cdn.cnn.com/cnnnext/dam/assets/200522094051-hadley-muhammed-split-large-tease.jpg@@::;;@@; @@::;;@@;","1970-01-01","https://edition.cnn.com/world/live-news/coronavirus-pandemic-05-13-20-intl/index.html","2020-05-25 21:55:40"
